family,value_kind,field_pattern,denominator_key,category,comparator,minimum_cardinality,maximum_cardinality,required_when,static_cardinality_rule,production_extractors,field_name_origin,raw_schema_origin
interval,telemetry,Newton_iterations,none,telemetry_nonvoting,recorded_nonvoting_exact_field_set,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_attempt_observation,production_extractor_output,production_extractor_output
interval,telemetry,Picard_iterations,none,telemetry_nonvoting,recorded_nonvoting_exact_field_set,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_attempt_observation,production_extractor_output,production_extractor_output
interval,telemetry,fallback_iterations,none,telemetry_nonvoting,recorded_nonvoting_exact_field_set,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_attempt_observation,production_extractor_output,production_extractor_output
progression,exact,accepted_rejected_sequence,none,B_exact_topology,canonical_exact_equality,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_progression_observation,production_extractor_output,production_extractor_output
progression,exact,converged_disposition,none,B_exact_topology,canonical_exact_equality,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_progression_observation,production_extractor_output,production_extractor_output
progression,exact,event_count_direction_and_order,none,B_exact_topology,canonical_exact_equality,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_progression_observation,production_extractor_output,production_extractor_output
progression,exact,failure_classification,none,B_exact_topology,canonical_exact_equality,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_progression_observation,production_extractor_output,production_extractor_output
progression,exact,fallback_disposition,none,B_exact_topology,canonical_exact_equality,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_progression_observation,production_extractor_output,production_extractor_output
progression,exact,nonlinear_method,none,B_exact_topology,canonical_exact_equality,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_progression_observation,production_extractor_output,production_extractor_output
progression,exact,reversal_count_direction_and_order,none,B_exact_topology,canonical_exact_equality,1,1,always_in_family,one_mapping_entry; contained_sequence_length_is_runtime_contractual,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.electrical.cell_joule_power_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.electrical.ground_current_A,terminal_current_A,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.electrical.joule_power_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.electrical.potential_V,potential_V,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.electrical.relative_current_imbalance,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.electrical.relative_power_imbalance,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.electrical.source_current_A,terminal_current_A,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.electrical.terminal_device_power_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.lateral.boundary_face_flux_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.lateral.boundary_outflow_W,power_W,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.lateral.face_to_cell_global_residual_W,power_W,C_cancellation_roundoff,parent_backward_error_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.lateral.internal_pair_cancellation_W,power_W,C_cancellation_roundoff,parent_backward_error_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.lateral.matrix_face_relative_mismatch,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.lateral.matrix_face_roundoff_ratio,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.lateral.net_cell_outflow_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.lateral.x_face_flux_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.lateral.y_face_flux_W,power_W,C_physical_lateral_flux,parent_analytic_mixed_bound_unchanged,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.circuit.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.circuit.input_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.circuit.relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.circuit.signed_residual_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.circuit.terms.capacitor_backward_euler_dissipation_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.circuit.terms.capacitor_physical_energy_rate_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.circuit.terms.load_resistor_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.circuit.terms.terminal_device_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
progression,numeric,history.{interval_index}.accepted.ledgers.combined.accounted_power_W,ledger_power_terms,A_primary_physical,strict_v1_1e-12,4,4,always_in_family,one_per_plan_maximum_accepted_interval; frozen_plan_value=4,_progression_observation,production_extractor_output,production_extractor_output
